t,seq,V_fc,V_batt,V_bus,V_chg,V_rgn,I_fc,I_batt,v_actual,I_charge,ag105_status,state,switch,aux,current,mdac_fc,mdac_bt,fault_flags,soc,elec_substep_hz,elec_events,cmd_v_sp,cmd_share_sp,h2_rate_gps,h2_cum_g,h2_sdp_cum_g,cmd_share_sp_raw,mppt_thresh_cnt,error_code,p_mot_w,p_fc_w,p_batt_w,p_chop_w,p_aux_w,p_bal_w
0.000000,0,,,15.9389,,,0.0598,0.0902,0.00000,0.0000,0x00,2,39,3,,6129,4967,0,0.70000,,,0.00000,0.15000,1.97944353e-05,1.97944353e-06,,,,0,,,,,,
0.100000,1,,,15.9389,,,0.0308,0.1192,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.70000,,,0.00000,0.15000,1.01948784e-05,2.99893137e-06,,,,0,,,,,,
0.200000,2,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.70000,,,0.00000,0.15000,7.44151705e-06,3.74308308e-06,,,,0,,,,,,
0.300000,3,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.70000,,,0.00000,0.15000,7.44151705e-06,4.48723478e-06,,,,0,,,,,,
0.400000,4,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,5.23138649e-06,,,,0,,,,,,
0.500000,5,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,5.97553819e-06,,,,0,,,,,,
0.600000,6,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,6.71968989e-06,,,,0,,,,,,
0.700000,7,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,7.4638416e-06,,,,0,,,,,,
0.800000,8,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,8.2079933e-06,,,,0,,,,,,
0.900000,9,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69999,,,0.00000,0.15000,7.44151705e-06,8.95214501e-06,,,,0,,,,,,
1.000000,10,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,9.69629671e-06,,,,0,,,,,,
1.100000,11,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,1.04404484e-05,,,,0,,,,,,
1.200000,12,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,1.11846001e-05,,,,0,,,,,,
1.300000,13,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,1.19287518e-05,,,,0,,,,,,
1.400000,14,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,1.26729035e-05,,,,0,,,,,,
1.500000,15,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69998,,,0.00000,0.15000,7.44151705e-06,1.34170552e-05,,,,0,,,,,,
1.600000,16,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.41612069e-05,,,,0,,,,,,
1.700000,17,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.49053586e-05,,,,0,,,,,,
1.800000,18,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.56495104e-05,,,,0,,,,,,
1.900000,19,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.63936621e-05,,,,0,,,,,,
2.000000,20,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.71378138e-05,,,,0,,,,,,
2.100000,21,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69997,,,0.00000,0.15000,7.44151705e-06,1.78819655e-05,,,,0,,,,,,
2.200000,22,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69996,,,0.00000,0.15000,7.44151705e-06,1.86261172e-05,,,,0,,,,,,
2.300000,23,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69996,,,0.00000,0.15000,7.44151705e-06,1.93702689e-05,,,,0,,,,,,
2.400000,24,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69996,,,0.00000,0.15000,7.44151705e-06,2.01144206e-05,,,,0,,,,,,
2.500000,25,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69996,,,0.00000,0.15000,7.44151705e-06,2.08585723e-05,,,,0,,,,,,
2.600000,26,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69996,,,0.00000,0.15000,7.44151705e-06,2.1602724e-05,,,,0,,,,,,
2.700000,27,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.23468757e-05,,,,0,,,,,,
2.800000,28,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.30910274e-05,,,,0,,,,,,
2.900000,29,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.38351791e-05,,,,0,,,,,,
3.000000,30,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.45793308e-05,,,,0,,,,,,
3.100000,31,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.53234825e-05,,,,0,,,,,,
3.200000,32,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69995,,,0.00000,0.15000,7.44151705e-06,2.60676342e-05,,,,0,,,,,,
3.300000,33,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,2.68117859e-05,,,,0,,,,,,
3.400000,34,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,2.75559376e-05,,,,0,,,,,,
3.500000,35,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,2.83000893e-05,,,,0,,,,,,
3.600000,36,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,2.9044241e-05,,,,0,,,,,,
3.700000,37,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,2.97883927e-05,,,,0,,,,,,
3.800000,38,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69994,,,0.00000,0.15000,7.44151705e-06,3.05325444e-05,,,,0,,,,,,
3.900000,39,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.12766962e-05,,,,0,,,,,,
4.000000,40,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.20208479e-05,,,,0,,,,,,
4.100000,41,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.27649996e-05,,,,0,,,,,,
4.200000,42,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.35091513e-05,,,,0,,,,,,
4.300000,43,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.4253303e-05,,,,0,,,,,,
4.400000,44,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69993,,,0.00000,0.15000,7.44151705e-06,3.49974547e-05,,,,0,,,,,,
4.500000,45,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.57416064e-05,,,,0,,,,,,
4.600000,46,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.64857581e-05,,,,0,,,,,,
4.700000,47,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.72299098e-05,,,,0,,,,,,
4.800000,48,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.79740615e-05,,,,0,,,,,,
4.900000,49,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.87182132e-05,,,,0,,,,,,
5.000000,50,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69992,,,0.00000,0.15000,7.44151705e-06,3.94623649e-05,,,,0,,,,,,
5.100000,51,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.02065166e-05,,,,0,,,,,,
5.200000,52,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.09506683e-05,,,,0,,,,,,
5.300000,53,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.169482e-05,,,,0,,,,,,
5.400000,54,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.24389717e-05,,,,0,,,,,,
5.500000,55,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.31831234e-05,,,,0,,,,,,
5.600000,56,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69991,,,0.00000,0.15000,7.44151705e-06,4.39272751e-05,,,,0,,,,,,
5.700000,57,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.46714268e-05,,,,0,,,,,,
5.800000,58,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.54155785e-05,,,,0,,,,,,
5.900000,59,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.61597303e-05,,,,0,,,,,,
6.000000,60,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.6903882e-05,,,,0,,,,,,
6.100000,61,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.76480337e-05,,,,0,,,,,,
6.200000,62,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69990,,,0.00000,0.15000,7.44151705e-06,4.83921854e-05,,,,0,,,,,,
6.300000,63,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,4.91363371e-05,,,,0,,,,,,
6.400000,64,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,4.98804888e-05,,,,0,,,,,,
6.500000,65,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,5.06246405e-05,,,,0,,,,,,
6.600000,66,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,5.13687922e-05,,,,0,,,,,,
6.700000,67,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,5.21129439e-05,,,,0,,,,,,
6.800000,68,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69989,,,0.00000,0.15000,7.44151705e-06,5.28570956e-05,,,,0,,,,,,
6.900000,69,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.36012473e-05,,,,0,,,,,,
7.000000,70,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.4345399e-05,,,,0,,,,,,
7.100000,71,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.50895507e-05,,,,0,,,,,,
7.200000,72,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.58337024e-05,,,,0,,,,,,
7.300000,73,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.65778541e-05,,,,0,,,,,,
7.400000,74,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69988,,,0.00000,0.15000,7.44151705e-06,5.73220058e-05,,,,0,,,,,,
7.500000,75,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69987,,,0.00000,0.15000,7.44151705e-06,5.80661575e-05,,,,0,,,,,,
7.600000,76,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69987,,,0.00000,0.15000,7.44151705e-06,5.88103092e-05,,,,0,,,,,,
7.700000,77,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69987,,,0.00000,0.15000,7.44151705e-06,5.95544609e-05,,,,0,,,,,,
7.800000,78,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69987,,,0.00000,0.15000,7.44151705e-06,6.02986126e-05,,,,0,,,,,,
7.900000,79,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69987,,,0.00000,0.15000,7.44151705e-06,6.10427643e-05,,,,0,,,,,,
8.000000,80,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.17869161e-05,,,,0,,,,,,
8.100000,81,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.25310678e-05,,,,0,,,,,,
8.200000,82,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.32752195e-05,,,,0,,,,,,
8.300000,83,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.40193712e-05,,,,0,,,,,,
8.400000,84,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.47635229e-05,,,,0,,,,,,
8.500000,85,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69986,,,0.00000,0.15000,7.44151705e-06,6.55076746e-05,,,,0,,,,,,
8.600000,86,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.62518263e-05,,,,0,,,,,,
8.700000,87,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.6995978e-05,,,,0,,,,,,
8.800000,88,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.77401297e-05,,,,0,,,,,,
8.900000,89,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.84842814e-05,,,,0,,,,,,
9.000000,90,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.92284331e-05,,,,0,,,,,,
9.100000,91,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69985,,,0.00000,0.15000,7.44151705e-06,6.99725848e-05,,,,0,,,,,,
9.200000,92,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.07167365e-05,,,,0,,,,,,
9.300000,93,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.14608882e-05,,,,0,,,,,,
9.400000,94,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.22050399e-05,,,,0,,,,,,
9.500000,95,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.29491916e-05,,,,0,,,,,,
9.600000,96,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.36933433e-05,,,,0,,,,,,
9.700000,97,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69984,,,0.00000,0.15000,7.44151705e-06,7.4437495e-05,,,,0,,,,,,
9.800000,98,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.51816467e-05,,,,0,,,,,,
9.900000,99,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.59257984e-05,,,,0,,,,,,
10.000000,100,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.66699501e-05,,,,0,,,,,,
10.100000,101,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.74141019e-05,,,,0,,,,,,
10.200000,102,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.81582536e-05,,,,0,,,,,,
10.300000,103,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69983,,,0.00000,0.15000,7.44151705e-06,7.89024053e-05,,,,0,,,,,,
10.400000,104,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,7.9646557e-05,,,,0,,,,,,
10.500000,105,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,8.03907087e-05,,,,0,,,,,,
10.600000,106,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,8.11348604e-05,,,,0,,,,,,
10.700000,107,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,8.18790121e-05,,,,0,,,,,,
10.800000,108,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,8.26231638e-05,,,,0,,,,,,
10.900000,109,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69982,,,0.00000,0.15000,7.44151705e-06,8.33673155e-05,,,,0,,,,,,
11.000000,110,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.41114672e-05,,,,0,,,,,,
11.100000,111,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.48556189e-05,,,,0,,,,,,
11.200000,112,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.55997706e-05,,,,0,,,,,,
11.300000,113,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.63439223e-05,,,,0,,,,,,
11.400000,114,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.7088074e-05,,,,0,,,,,,
11.500000,115,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69981,,,0.00000,0.15000,7.44151705e-06,8.78322257e-05,,,,0,,,,,,
11.600000,116,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,8.85763774e-05,,,,0,,,,,,
11.700000,117,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,8.93205291e-05,,,,0,,,,,,
11.800000,118,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,9.00646808e-05,,,,0,,,,,,
11.900000,119,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,9.08088325e-05,,,,0,,,,,,
12.000000,120,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,9.15529842e-05,,,,0,,,,,,
12.100000,121,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69980,,,0.00000,0.15000,7.44151705e-06,9.2297136e-05,,,,0,,,,,,
12.200000,122,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.30412877e-05,,,,0,,,,,,
12.300000,123,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.37854394e-05,,,,0,,,,,,
12.400000,124,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.45295911e-05,,,,0,,,,,,
12.500000,125,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.52737428e-05,,,,0,,,,,,
12.600000,126,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.60178945e-05,,,,0,,,,,,
12.700000,127,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69979,,,0.00000,0.15000,7.44151705e-06,9.67620462e-05,,,,0,,,,,,
12.800000,128,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,9.75061979e-05,,,,0,,,,,,
12.900000,129,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,9.82503496e-05,,,,0,,,,,,
13.000000,130,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,9.89945013e-05,,,,0,,,,,,
13.100000,131,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,9.9738653e-05,,,,0,,,,,,
13.200000,132,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,0.000100482805,,,,0,,,,,,
13.300000,133,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69978,,,0.00000,0.15000,7.44151705e-06,0.000101226956,,,,0,,,,,,
13.400000,134,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69977,,,0.00000,0.15000,7.44151705e-06,0.000101971108,,,,0,,,,,,
13.500000,135,,,15.9389,,,0.0225,0.1275,0.00000,0.0000,0x00,2,39,3,,8163,4813,0,0.69977,,,0.00000,0.15000,7.44151705e-06,0.00010271526,,,,0,,,,,,
