t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
338644049,0.850000024,0.5,0,0,0.00805860758,0.00805860758,0.324651569,0.275342524,15.9167824,0.0359999985,8.64090729,8.07382298,0,13.5239887,0,0,18597,0,0,0,0,,,0,51
338645381,0.850000024,0.5,0,0,0.00805860758,0.00805860758,0.324651569,0.275342524,15.9258718,0.0359999985,8.65899086,8.08226776,0,13.5239887,0,0,18597,0,0,0,0,,,0,51
338646512,0.850000024,0.5,0,0,0.00805860758,0.00805860758,0.324651569,0.275342524,15.9258718,0.0380000025,8.63487911,8.08649063,0,13.5311365,0,0,18597,0,0,0,0,,,0,51
338647640,0.850000024,1,0,0,0.00805860758,0,0.324651569,0.275342524,15.9258718,0.0380000025,8.6439209,8.07593441,0,13.5382843,0,0,18597,0,0,0,0,,,0,51
338648771,0.850000024,1,0,0,0.00805860758,0,0.324651569,0.275342524,15.9258718,0.0399999991,8.6439209,8.08860207,0,13.5311365,0,0,18597,0,0,0,0,,,0,51
338649898,0.850000024,1,0,0,0.00805860758,0,0.324651569,0.275342524,15.9213276,0.0399999991,8.63789368,8.0632658,0,13.5311365,0,0,18597,0,0,0,0,,,0,51
338651040,0.850000024,0,0,0,0,0,0.324651569,0.275342524,15.9258718,0.0429999977,8.65296268,8.07382298,0,13.5239887,0,0,18597,0,0,0,0,,,0,51
338652168,0.850000024,0,0,0,0,0,0.324651569,0.275342524,15.9258718,0.0429999977,8.65899086,8.07804585,0,13.5311365,0,0,18597,0,0,0,0,,,0,51
338653299,0.850000024,0,0,0,0,0,0.324651569,0.275342524,15.9258718,0.0449999981,8.62583828,8.08649063,0,13.5382843,0,0,18597,0,0,0,0,,,0,51
338654427,0.850000024,0,0,0,0,0.00805860758,0.324651569,0.275342524,15.9258718,0.0449999981,8.67406082,8.07804585,0,13.5311365,0,0,18597,0,0,0,0,,,0,51
338655557,0.850000024,0,0,0,0,0.00805860758,0.324651569,0.275342524,15.9304171,0.0470000021,8.65296268,8.07593441,0,13.5382843,0,0,18597,0,0,0,0,,,0,51
338656691,0.850000024,0,0,0,0,0.00805860758,0.324651569,0.275342524,15.9213276,0.0470000021,8.64994907,8.07171154,0,13.5382843,0,0,18597,0,0,0,0,,,0,51
338657822,0.850000024,0.5,0,0,0.00805860758,0.00805860758,0.324651569,0.275342524,15.9258718,0.0490000024,8.62885189,8.08015633,0,13.5382843,0,0,18597,0,0,0,0,,,0,51
