t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
239979381,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9167824,0,8.52336502,8.46020031,0,13.4525089,0,0,43193,0,0,0,0,0,0,,51
239980713,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9258718,0,8.5565176,8.45808983,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239981843,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9258718,0,8.5565176,8.44964409,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239982971,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9213276,0,8.5444622,8.46442318,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239984102,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9258718,0,8.53843403,8.45597839,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239985229,0.5,1,0,0,0.0161172152,0,0.332409918,0.269998014,15.9304171,0,8.52939224,8.45175552,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239986370,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9258718,0,8.53240585,8.45808983,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239987498,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9349623,0,8.53542042,8.45597839,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239988629,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9304171,0,8.54747581,8.46020031,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239989757,0.5,1,0,0,0.0161172152,0,0.332409918,0.269998014,15.9258718,0,8.56254578,8.46020031,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239990887,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.53843403,8.44330978,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239992020,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.53843403,8.44753265,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239993150,0.5,0.5,0,0,0.00805860758,0.00805860758,0.332409918,0.269998014,15.9304171,0,8.56254578,8.45386696,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239994279,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9304171,0,8.54747581,8.44542122,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239995409,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.57158756,8.45597839,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239996537,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.54747581,8.45175552,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
239997668,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9349623,0,8.5565176,8.44964409,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239998800,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9258718,0,8.54747581,8.44964409,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
239999931,0.5,0,0,0,0,0.00805860758,0.332409918,0.269998014,15.9304171,0,8.53843403,8.44964409,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
240001263,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.55953121,8.45808983,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240002393,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9349623,0,8.54144764,8.45808983,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240003521,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.52336502,8.45175552,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240004656,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.57158756,8.45597839,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240005784,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9304171,0,8.5565176,8.44964409,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240006914,0.5,0.5,0,0,0.00805860758,0.00805860758,0.332409918,0.269998014,15.9304171,0,8.54144764,8.44964409,0,13.4668045,0,0,43193,0,0,0,0,0,0,,51
240008042,0.5,0,0,0,0,0,0.332409918,0.269998014,15.9304171,0,8.5444622,8.44542122,0,13.4525089,0,0,43193,0,0,0,0,0,0,,51
240009173,0.5,1,0,0,0.00805860758,0,0.332409918,0.269998014,15.9304171,0,8.52939224,8.44753265,0,13.4596567,0,0,43193,0,0,0,0,0,0,,51
