t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
519352714,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9258718,0.0329999998,8.50829506,8.43908691,0,13.3024006,0,0,137283,0,0,0,0,,,0,51
519354044,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0329999998,8.53240585,8.44542122,0,13.2952528,0,0,137283,0,0,0,0,,,0,51
519355173,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0359999985,8.52637863,8.44330978,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519356300,0.5,1,0,0,0.0402930379,0,0.332116246,0.270192027,15.9349623,0.0359999985,8.57158756,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519357429,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9304171,0.0380000025,8.54144764,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519358555,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0380000025,8.59569836,8.44119835,0,13.3166971,0,0,137283,0,0,0,0,,,0,51
519359695,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9395075,0.0399999991,8.57460117,8.43908691,0,13.3166971,0,0,137283,0,0,0,0,,,0,51
519360822,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9395075,0.0399999991,8.54144764,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519361951,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9395075,0.0420000032,8.54747581,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519363077,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9395075,0.0420000032,8.61076832,8.43908691,0,13.3024006,0,0,137283,0,0,0,0,,,0,51
519364206,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9395075,0.0449999981,8.53240585,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519365338,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.0449999981,8.55953121,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519366467,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.0470000021,8.55350399,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519367593,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0470000021,8.568573,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519368722,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.0490000024,8.57158756,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519369848,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0490000024,8.56254578,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519370978,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0510000028,8.58665657,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519372109,0.5,1,0,0,0.0161172152,0,0.332116246,0.270192027,15.9349623,0.0510000028,8.57158756,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519373238,0.5,1,0,0,0.0322344303,0,0.332116246,0.270192027,15.9349623,0.0539999977,8.53240585,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519374569,0.5,1,0,0,0.0322344303,0,0.332116246,0.270192027,15.9349623,0.0539999977,8.53542042,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519375698,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9395075,0.055999998,8.5565176,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519376824,0.5,1,0,0,0.0322344303,0,0.332116246,0.270192027,15.9349623,0.055999998,8.57158756,8.43064213,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519377958,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.0579999983,8.57158756,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519379084,0.5,1,0,0,0.0322344303,0,0.332116246,0.270192027,15.9349623,0.0579999983,8.5565176,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519380213,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9395075,0.060999997,8.53542042,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519381340,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.060999997,8.55048943,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519382469,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9395075,0.063000001,8.5565176,8.44119835,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519383595,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.063000001,8.55953121,8.43908691,0,13.3166971,0,0,137283,0,0,0,0,,,0,51
519384729,0.5,1,0,0,0.0322344303,0,0.332116246,0.270192027,15.9349623,0.0649999976,8.55048943,8.43486404,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
519385855,0.5,1,0,0,0.0241758227,0,0.332116246,0.270192027,15.9349623,0.0649999976,8.56254578,8.43908691,0,13.3095493,0,0,137283,0,0,0,0,,,0,51
