t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
379897593,0.119999997,0,,,0,0.0161172152,0,0,15.9167824,0.0319999978,8.4058218,8.34407616,0,13.288105,0,,,0,1
379898922,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0319999978,8.40883541,8.34618759,0,13.3095493,0,,,0,1
379900051,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0350000001,8.40883541,8.35674477,0,13.288105,0,,,0,1
379901177,0.119999997,0,,,0,0.0161172152,0,0,15.9167824,0.0350000001,8.40883541,8.33985329,0,13.3024006,0,,,0,1
379902306,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0370000005,8.40883541,8.32718563,0,13.3024006,0,,,0,1
379903432,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0370000005,8.40883541,8.33563042,0,13.3024006,0,,,0,1
379904561,0.119999997,0,,,0,0.0161172152,0,0,15.9167824,0.0390000008,8.40883541,8.33563042,0,13.3024006,0,,,0,1
379905686,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.0390000008,8.4058218,8.35674477,0,13.3024006,0,,,0,1
379906826,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0410000011,8.40883541,8.34196472,0,13.3024006,0,,,0,1
379907951,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0410000011,8.41184998,8.33351898,0,13.3095493,0,,,0,1
379909080,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0439999998,8.40883541,8.33774185,0,13.288105,0,,,0,1
379910206,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0439999998,8.40883541,8.33774185,0,13.3095493,0,,,0,1
379911334,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0460000001,8.40883541,8.3314085,0.00714798551,13.3095493,0,,,0,1
379912460,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0460000001,8.40883541,8.3250742,0,13.3095493,0,,,0,1
379913589,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0480000004,8.40883541,8.34618759,0,13.3024006,0,,,0,1
379914719,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0480000004,8.40883541,8.33774185,0,13.3095493,0,,,0,1
379915848,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0500000045,8.40883541,8.33985329,0,13.3095493,0,,,0,1
379916974,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0500000045,8.41184998,8.34829903,0,13.3024006,0,,,0,1
379918102,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0529999956,8.40883541,8.32296276,0,13.3095493,0,,,0,1
379919432,0.119999997,0,,,0,0.0402930379,0,0,15.9258718,0.0529999956,8.41184998,8.32085133,0,13.3024006,0,,,0,1
379920561,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0549999997,8.41184998,8.33774185,0,13.3024006,0,,,0,1
379921687,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0549999997,8.41184998,8.33774185,0,13.3024006,0,,,0,1
379922815,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0569999963,8.41184998,8.31451702,0,13.3095493,0,,,0,1
379923946,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0569999963,8.40883541,8.32718563,0,13.3095493,0,,,0,1
379925075,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0599999987,8.40883541,8.32085133,0,13.288105,0,,,0,1
379926201,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0599999987,8.41184998,8.32718563,0,13.3024006,0,,,0,1
379927329,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.061999999,8.40883541,8.32085133,0,13.3095493,0,,,0,1
379928455,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.061999999,8.40883541,8.32929707,0,13.3024006,0,,,0,1
379929584,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0639999956,8.41184998,8.31451702,0,13.3095493,0,,,0,1
379930709,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0639999956,8.40883541,8.33774185,0,13.3095493,0,,,0,1
379931843,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0659999996,8.41184998,8.31873989,0,13.3024006,0,,,0,1
379932969,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0659999996,8.41184998,8.31240559,0,13.3095493,0,,,0,1
379934097,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0689999983,8.41184998,8.33985329,0,13.3024006,0,,,0,1
379935223,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0689999983,8.40883541,8.3250742,0,13.3024006,0,,,0,1
379936352,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0710000023,8.40883541,8.32718563,0,13.3024006,0,,,0,1
379937477,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0710000023,8.40883541,8.32929707,0,13.3024006,0,,,0,1
379938606,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0729999989,8.41184998,8.34407616,0,13.3024006,0,,,0,1
