t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
1328977046,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.907692,0,0,0,,0,1
1328978376,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328979505,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328980631,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328981760,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328982886,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328984015,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328985142,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328986271,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328987397,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1328988537,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1328989664,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1328990793,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328991919,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328993049,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328994175,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328995304,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1328996430,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1328997559,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1328998890,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329000024,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329001150,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329002279,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329003405,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329004534,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329005660,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329006790,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329007916,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329009045,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329010176,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329011305,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329012431,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329013561,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329014687,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329015816,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329016942,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329018071,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329019198,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329020531,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329021662,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329022792,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329023918,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329025047,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329026173,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329027302,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329028428,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329029557,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329030684,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329031813,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329032944,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329034073,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329035200,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329036329,0.5,1,,,0.0322344303,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329037455,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329038585,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329039711,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1329041044,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329042170,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329043299,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329044431,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9258718,0,0,0,,0,1
1329045560,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329046686,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329047816,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329048942,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329050071,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329051197,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329052326,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329053453,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329054582,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329055713,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329056843,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329057969,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329059098,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329060224,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329061353,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329062683,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329063812,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329064939,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329066068,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329067199,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329068328,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329069455,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329070584,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329071710,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329072839,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329073965,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329075095,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329076221,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329077355,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329078481,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329079611,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329080737,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329081866,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329083196,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329084326,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329085452,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329086581,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329087707,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329088841,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329089968,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329091097,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329092223,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9122372,0,0,0,,0,1
1329093352,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329094478,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329095607,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329096734,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329097863,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329098989,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329100124,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329101250,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329102379,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329103505,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329104839,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329105965,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329107094,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329108220,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9258718,0,0,0,,0,1
1329109349,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329110475,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329111609,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329112735,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329113864,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329114991,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329116120,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329117246,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329118375,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329119501,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329120631,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329121757,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329122891,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329124017,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329125350,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329126477,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329127607,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329128733,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329129862,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329130988,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329132117,0.5,1,,,0.00805860758,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329133243,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9258718,0,0,0,,0,1
1329134377,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
1329135503,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329136632,0.5,1,,,0.0241758227,0,0.192415625,0.660073638,15.9213276,0,0,0,,0,1
1329137759,0.5,1,,,0.0161172152,0,0.192415625,0.660073638,15.9167824,0,0,0,,0,1
