t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
996485678,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9031467,0.0309999995,0,,,0,1
996487008,0.800000012,1,,,0.00805860758,0,0.586870372,0.199676067,15.9167824,0.0309999995,0,,,0,1
996488137,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9122372,0.0340000018,0,,,0,1
996489263,0.800000012,1,,,0.00805860758,0,0.586870372,0.199676067,15.9167824,0.0340000018,0,,,0,1
996490393,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0359999985,0,,,0,1
996491519,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0359999985,0,,,0,1
996492647,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0380000025,0,,,0,1
996493773,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9122372,0.0380000025,0,,,0,1
996494902,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.907692,0.0399999991,0,,,0,1
996496028,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.907692,0.0399999991,0,,,0,1
996497167,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0429999977,0,,,0,1
996498293,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0429999977,0,,,0,1
996499423,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0449999981,0,,,0,1
996500549,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9213276,0.0449999981,0,,,0,1
996501678,0.800000012,1,,,0.00805860758,0,0.586870372,0.199676067,15.9213276,0.0470000021,0,,,0,1
996502804,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0470000021,0,,,0,1
996503932,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0490000024,0,,,0,1
996505058,0.800000012,1,,,0.00805860758,0,0.586870372,0.199676067,15.9167824,0.0490000024,0,,,0,1
996506187,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0519999973,0,,,0,1
996507517,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9122372,0.0519999973,0,,,0,1
996508651,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0539999977,0,,,0,1
996509777,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0539999977,0,,,0,1
996510907,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.055999998,0,,,0,1
996512032,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.055999998,0,,,0,1
996513161,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0590000004,0,,,0,1
996514287,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0590000004,0,,,0,1
996515416,0.800000012,0.75,,,0.0241758227,0.00805860758,0.586870372,0.199676067,15.9213276,0.060999997,0,,,0,1
996516542,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.060999997,0,,,0,1
996517671,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.063000001,0,,,0,1
996518802,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.063000001,0,,,0,1
996519931,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0649999976,0,,,0,1
996521057,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0649999976,0,,,0,1
996522186,0.800000012,1,,,0.0161172152,0,0.586870372,0.199676067,15.9167824,0.0680000037,0,,,0,1
996523312,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0680000037,0,,,0,1
996524441,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0700000003,0,,,0,1
996525567,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0700000003,0,,,0,1
996526696,0.800000012,1,,,0.0322344303,0,0.586870372,0.199676067,15.9167824,0.0719999969,0,,,0,1
996528026,0.800000012,1,,,0.0322344303,0,0.586870372,0.199676067,15.9167824,0.0719999969,0,,,0,1
996529155,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.075000003,0,,,0,1
996530286,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.075000003,0,,,0,1
996531415,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0769999996,0,,,0,1
996532541,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9167824,0.0769999996,0,,,0,1
996533670,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0790000036,0,,,0,1
996534795,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0790000036,0,,,0,1
996535924,0.800000012,0.75,,,0.0241758227,0.00805860758,0.586870372,0.199676067,15.9167824,0.0810000002,0,,,0,1
996537050,0.800000012,1,,,0.0241758227,0,0.586870372,0.199676067,15.9213276,0.0810000002,0,,,0,1
