t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
10578768,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55953121,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10580099,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.44542122,0,13.3452892,0,0,0,0,0,0,0,,,,50
10581225,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.56254578,8.44330978,0,13.3452892,0,0,0,0,0,0,0,,,,50
10582352,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.59268475,8.44119835,0,13.3452892,0,0,0,0,0,0,0,,,,50
10583478,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.58062935,8.44119835,0,13.3452892,0,0,0,0,0,0,0,,,,50
10584605,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.58665657,8.44119835,0,13.3452892,0,0,0,0,0,0,0,,,,50
10585742,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55953121,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10586869,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10587996,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.43908691,0,13.352437,0,0,0,0,0,0,0,,,,50
10589122,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10590249,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10591380,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58967113,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10592507,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.568573,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10593633,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53542042,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10594760,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.57761478,8.43908691,0,13.3381405,0,0,0,0,0,0,0,,,,50
10595886,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.57460117,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10597013,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.57460117,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10598144,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.56555939,8.44119835,0,13.3452892,0,0,0,0,0,0,0,,,,50
10599271,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.59268475,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10600602,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.60172653,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10601728,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10602855,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10603986,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10605113,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5565176,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10606239,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56555939,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10607366,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53843403,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10608493,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.58062935,8.44119835,0,13.3452892,0,0,0,0,0,0,0,,,,50
10609619,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10610750,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10611877,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5444622,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10613004,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5565176,8.43908691,0,13.3381405,0,0,0,0,0,0,0,,,,50
10614130,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.51733685,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10615257,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10616383,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58967113,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10617515,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10618641,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53542042,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10619768,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10621099,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10622225,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55048943,8.43486404,0,13.3452892,0,0,0,0,0,0,0,,,,50
10623357,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10624483,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58665657,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10625610,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10626736,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.568573,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10627863,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10628990,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.59268475,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10630121,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.568573,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10631248,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.56254578,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10632374,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58665657,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10633501,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.5565176,8.43697548,0,13.352437,0,0,0,0,0,0,0,,,,50
10634627,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10635759,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10636885,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55048943,8.43908691,0,13.3452892,0,0,0,0,0,0,0,,,,50
10638012,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5565176,8.43908691,0,13.3381405,0,0,0,0,0,0,0,,,,50
10639139,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58062935,8.43486404,0,13.3452892,0,0,0,0,0,0,0,,,,50
10640265,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.50528145,8.43697548,0,13.3452892,0,0,0,0,0,0,0,,,,50
10641392,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58967113,8.43697548,0,13.352437,0,0,0,0,0,0,0,,,,50
