t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
487296785,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9167824,0,8.62885189,8.08226776,0,13.5168409,0,0,42635,0,0,0,0,0,0,,51
487298117,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.62885189,8.08226776,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487299247,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.6439209,8.08015633,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487300375,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.6318655,8.0907135,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487301506,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.64090729,8.09282494,0,13.5168409,0,0,42635,0,0,0,0,0,0,,51
487302634,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.6198101,8.07804585,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487303776,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.65597725,8.06960011,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487304904,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.63487911,8.07804585,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487306036,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9304171,0,8.64693546,8.0843792,0,13.5168409,0,0,42635,0,0,0,0,0,0,,51
487307164,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.63789368,8.08649063,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487308294,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.61679649,8.08860207,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487309428,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.6439209,8.08015633,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487310558,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.62282372,8.0632658,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487311687,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64090729,8.07593441,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487312818,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64090729,8.07593441,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487313946,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.64090729,8.08015633,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487315077,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.65296268,8.0843792,0,13.5096922,0,0,42635,0,0,0,0,0,0,,51
487316210,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.6439209,8.08226776,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487317341,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.60474014,8.07804585,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487318673,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.6439209,8.08226776,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487319804,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.6318655,8.0843792,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
487320932,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64090729,8.08860207,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487322068,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.61378193,8.08015633,0,13.5096922,0,0,42635,0,0,0,0,0,0,,51
487323196,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.65899086,8.07593441,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487324327,0.5,0.666666687,0,0,0.0161172152,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.6439209,8.07804585,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487325455,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.6439209,8.07593441,0,13.5239887,0,0,42635,0,0,0,0,0,0,,51
487326586,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9304171,0,8.64994907,8.08015633,0,13.5311365,0,0,42635,0,0,0,0,0,0,,51
