t,seq,V_fc,V_batt,V_bus,V_chg,V_rgn,I_fc,I_batt,v_actual,I_charge,ag105_status,state,switch,aux,current,mdac_fc,mdac_bt,fault_flags,soc,elec_substep_hz,elec_events,cmd_v_sp,cmd_share_sp,h2_rate_gps,h2_cum_g,h2_sdp_cum_g,cmd_share_sp_raw,mppt_thresh_cnt,error_code,p_mot_w,p_fc_w,p_batt_w,p_chop_w,p_aux_w,p_bal_w
4.300000,43,,,15.9320,,,0.2073,0.0366,0.39000,0.0000,0x00,2,39,3,,4813,8163,0,0.69999,,,0.39000,0.85000,6.85178477e-05,0.000202112928,,,,0,,,,,,
4.400000,44,,,15.9314,,,0.2138,0.0377,0.42000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.42000,0.85000,7.06842303e-05,0.000209181351,,,,0,,,,,,
4.500000,45,,,15.9308,,,0.2204,0.0389,0.45000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.45000,0.85000,7.28705439e-05,0.000216468406,,,,0,,,,,,
4.600000,46,,,15.9302,,,0.2271,0.0401,0.48000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.48000,0.85000,7.50767885e-05,0.000223976085,,,,0,,,,,,
4.700000,47,,,15.9296,,,0.2339,0.0413,0.51000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.51000,0.85000,7.73029641e-05,0.000231706381,,,,0,,,,,,
4.800000,48,,,15.9290,,,0.2407,0.0425,0.54000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.54000,0.85000,7.95490707e-05,0.000239661288,,,,0,,,,,,
4.900000,49,,,15.9284,,,0.2475,0.0437,0.57000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.57000,0.85000,8.18151083e-05,0.000247842799,,,,0,,,,,,
5.000000,50,,,15.9278,,,0.2545,0.0449,0.60000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.60000,0.85000,8.41010769e-05,0.000256252907,,,,0,,,,,,
5.100000,51,,,15.9272,,,0.2614,0.0461,0.63000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.63000,0.85000,8.64069764e-05,0.000264893604,,,,0,,,,,,
5.200000,52,,,15.9266,,,0.2685,0.0474,0.66000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.66000,0.85000,8.8732807e-05,0.000273766885,,,,0,,,,,,
5.300000,53,,,15.9260,,,0.2756,0.0486,0.69000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.69000,0.85000,9.10785685e-05,0.000282874742,,,,0,,,,,,
5.400000,54,,,15.9254,,,0.2828,0.0499,0.72000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.72000,0.85000,9.3444261e-05,0.000292219168,,,,0,,,,,,
5.500000,55,,,15.9248,,,0.2900,0.0512,0.75000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.75000,0.85000,9.58298844e-05,0.000301802156,,,,0,,,,,,
5.600000,56,,,15.9241,,,0.2973,0.0525,0.78000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.78000,0.85000,9.82354389e-05,0.0003116257,,,,0,,,,,,
5.700000,57,,,15.9235,,,0.3047,0.0538,0.81000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.81000,0.85000,0.000100660924,0.000321691793,,,,0,,,,,,
5.800000,58,,,15.9228,,,0.3121,0.0551,0.84000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.84000,0.85000,0.000103106341,0.000332002427,,,,0,,,,,,
5.900000,59,,,15.9222,,,0.3195,0.0564,0.87000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.87000,0.85000,0.000105571688,0.000342559595,,,,0,,,,,,
6.000000,60,,,15.9215,,,0.3271,0.0577,0.90000,0.0000,0x00,2,39,3,,4813,8163,0,0.69998,,,0.90000,0.85000,0.000108056966,0.000353365292,,,,0,,,,,,
6.100000,61,,,15.9209,,,0.3347,0.0591,0.93000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,0.93000,0.85000,0.000110562175,0.00036442151,,,,0,,,,,,
6.200000,62,,,15.9202,,,0.3423,0.0604,0.96000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,0.96000,0.85000,0.000113087316,0.000375730241,,,,0,,,,,,
6.300000,63,,,15.9195,,,0.3500,0.0618,0.99000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,0.99000,0.85000,0.000115632387,0.00038729348,,,,0,,,,,,
6.400000,64,,,15.9188,,,0.3578,0.0631,1.02000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.02000,0.85000,0.000118197389,0.000399113219,,,,0,,,,,,
6.500000,65,,,15.9182,,,0.3657,0.0645,1.05000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.05000,0.85000,0.000120782322,0.000411191451,,,,0,,,,,,
6.600000,66,,,15.9175,,,0.3736,0.0659,1.08000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.08000,0.85000,0.000123387186,0.000423530169,,,,0,,,,,,
6.700000,67,,,15.9168,,,0.3815,0.0673,1.11000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.11000,0.85000,0.00012601198,0.000436131367,,,,0,,,,,,
6.800000,68,,,15.9161,,,0.3896,0.0687,1.14000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.14000,0.85000,0.000128656706,0.000448997038,,,,0,,,,,,
6.900000,69,,,15.9154,,,0.3976,0.0702,1.17000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.17000,0.85000,0.000131321363,0.000462129174,,,,0,,,,,,
7.000000,70,,,15.9147,,,0.4058,0.0716,1.20000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.20000,0.85000,0.000134005951,0.000475529769,,,,0,,,,,,
7.100000,71,,,15.9140,,,0.4140,0.0731,1.23000,0.0000,0x00,2,39,3,,4813,8163,0,0.69997,,,1.23000,0.85000,0.000136710469,0.000489200816,,,,0,,,,,,
7.200000,72,,,15.9132,,,0.4223,0.0745,1.26000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.26000,0.85000,0.000139434919,0.000503144308,,,,0,,,,,,
7.300000,73,,,15.9125,,,0.4306,0.0760,1.29000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.29000,0.85000,0.000142179299,0.000517362238,,,,0,,,,,,
7.400000,74,,,15.9118,,,0.4390,0.0775,1.32000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.32000,0.85000,0.00014494361,0.000531856599,,,,0,,,,,,
7.500000,75,,,15.9110,,,0.4474,0.0790,1.35000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.35000,0.85000,0.000147727852,0.000546629384,,,,0,,,,,,
7.600000,76,,,15.9103,,,0.4560,0.0805,1.38000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.38000,0.85000,0.000150532025,0.000561682587,,,,0,,,,,,
7.700000,77,,,15.9096,,,0.4645,0.0820,1.41000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.41000,0.85000,0.000153356129,0.0005770182,,,,0,,,,,,
7.800000,78,,,15.9088,,,0.4732,0.0835,1.44000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.44000,0.85000,0.000156200164,0.000592638216,,,,0,,,,,,
7.900000,79,,,15.9080,,,0.4819,0.0850,1.47000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.47000,0.85000,0.00015906413,0.000608544629,,,,0,,,,,,
8.000000,80,,,15.9116,,,0.4410,0.0778,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.50000,0.85000,0.000145618729,0.000623106502,,,,0,,,,,,
8.100000,81,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69996,,,1.50000,0.85000,0.000129289425,0.000636035445,,,,0,,,,,,
8.200000,82,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000648964387,,,,0,,,,,,
8.300000,83,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.00066189333,,,,0,,,,,,
8.400000,84,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000674822272,,,,0,,,,,,
8.500000,85,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000687751214,,,,0,,,,,,
8.600000,86,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000700680157,,,,0,,,,,,
8.700000,87,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000713609099,,,,0,,,,,,
8.800000,88,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000726538042,,,,0,,,,,,
8.900000,89,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000739466984,,,,0,,,,,,
9.000000,90,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000752395927,,,,0,,,,,,
9.100000,91,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000765324869,,,,0,,,,,,
9.200000,92,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69995,,,1.50000,0.85000,0.000129289425,0.000778253812,,,,0,,,,,,
9.300000,93,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000791182754,,,,0,,,,,,
9.400000,94,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000804111697,,,,0,,,,,,
9.500000,95,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000817040639,,,,0,,,,,,
9.600000,96,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000829969582,,,,0,,,,,,
9.700000,97,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000842898524,,,,0,,,,,,
9.800000,98,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000855827467,,,,0,,,,,,
9.900000,99,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000868756409,,,,0,,,,,,
10.000000,100,,,15.9159,,,0.3915,0.0691,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000129289425,0.000881685352,,,,0,,,,,,
10.100000,101,,,15.9134,,,0.4199,0.0741,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.000138638725,0.000895549224,,,,0,,,,,,
10.200000,102,,,15.9110,,,0.4482,0.0791,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69994,,,1.50000,0.85000,0.00014798512,0.000910347736,,,,0,,,,,,
10.300000,103,,,15.9085,,,0.4766,0.0841,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69993,,,1.50000,0.85000,0.000157328611,0.000926080598,,,,0,,,,,,
10.400000,104,,,15.9060,,,0.5050,0.0891,1.50000,0.0000,0x00,2,39,3,,4813,8163,0,0.69993,,,1.50000,0.85000,0.000166669198,0.000942747517,,,,0,,,,,,
10.500000,105,,,15.9036,,,0.3484,0.2791,1.50000,0.0000,0x00,2,39,3,,5265,5371,0,0.69993,,,1.50000,0.85000,0.000114965374,0.000954244055,,,,0,,,,,,
10.600000,106,,,15.9011,,,0.3579,0.3030,1.50000,0.0000,0x00,2,39,3,,5213,5439,0,0.69993,,,1.50000,0.85000,0.00011808964,0.000966053019,,,,0,,,,,,
10.700000,107,,,15.8986,,,0.3914,0.3028,1.50000,0.0000,0x00,2,39,3,,5170,5507,0,0.69992,,,1.50000,0.85000,0.000129131847,0.000978966203,,,,0,,,,,,
10.800000,108,,,15.8962,,,0.4249,0.3027,1.50000,0.0000,0x00,2,39,3,,5134,5575,0,0.69992,,,1.50000,0.85000,0.000140166113,0.000992982815,,,,0,,,,,,
10.900000,109,,,15.8937,,,0.4584,0.3026,1.50000,0.0000,0x00,2,39,3,,5103,5643,0,0.69992,,,1.50000,0.85000,0.000151193048,0.00100810212,,,,0,,,,,,
11.000000,110,,,15.8912,,,0.4919,0.3024,1.50000,0.0000,0x00,2,39,3,,5076,5711,0,0.69991,,,1.50000,0.85000,0.000162213155,0.00102432343,,,,0,,,,,,
11.100000,111,,,15.8887,,,0.5254,0.3023,1.50000,0.0000,0x00,2,39,3,,5053,5778,0,0.69991,,,1.50000,0.85000,0.000173226856,0.00104164612,,,,0,,,,,,
11.200000,112,,,15.8863,,,0.5589,0.3023,1.50000,0.0000,0x00,2,39,3,,5032,5846,0,0.69990,,,1.50000,0.85000,0.000184234506,0.00106006957,,,,0,,,,,,
11.300000,113,,,15.8838,,,0.5924,0.3022,1.50000,0.0000,0x00,2,39,3,,5014,5914,0,0.69990,,,1.50000,0.85000,0.000195236404,0.00107959321,,,,0,,,,,,
11.400000,114,,,15.8813,,,0.6258,0.3021,1.50000,0.0000,0x00,2,39,3,,4997,5982,0,0.69990,,,1.50000,0.85000,0.000206232808,0.00110021649,,,,0,,,,,,
11.500000,115,,,15.8789,,,0.6593,0.3020,1.50000,0.0000,0x00,2,39,3,,4982,6050,0,0.69989,,,1.50000,0.85000,0.000217223937,0.00112193889,,,,0,,,,,,
11.600000,116,,,15.8764,,,0.6927,0.3019,1.50000,0.0000,0x00,2,39,3,,4969,6118,0,0.69989,,,1.50000,0.85000,0.000228209983,0.00114475988,,,,0,,,,,,
11.700000,117,,,15.8739,,,0.7262,0.3019,1.50000,0.0000,0x00,2,39,3,,4957,6186,0,0.69988,,,1.50000,0.85000,0.000239191109,0.001168679,,,,0,,,,,,
11.800000,118,,,15.8715,,,0.7596,0.3018,1.50000,0.0000,0x00,2,39,3,,4946,6254,0,0.69988,,,1.50000,0.85000,0.00025016746,0.00119369574,,,,0,,,,,,
11.900000,119,,,15.8690,,,0.7931,0.3018,1.50000,0.0000,0x00,2,39,3,,4936,6322,0,0.69988,,,1.50000,0.85000,0.000261139163,0.00121980966,,,,0,,,,,,
12.000000,120,,,15.8665,,,0.8265,0.3017,1.50000,0.0000,0x00,2,39,3,,4927,6389,0,0.69987,,,1.50000,0.85000,0.000272106327,0.00124702029,,,,0,,,,,,
12.100000,121,,,15.8640,,,0.8599,0.3017,1.50000,0.0000,0x00,2,39,3,,4918,6457,0,0.69987,,,1.50000,0.85000,0.000283069052,0.0012753272,,,,0,,,,,,
12.200000,122,,,15.8616,,,0.8933,0.3016,1.50000,0.0000,0x00,2,39,3,,4910,6525,0,0.69986,,,1.50000,0.85000,0.000294027424,0.00130472994,,,,0,,,,,,
12.300000,123,,,15.8591,,,0.9268,0.3016,1.50000,0.0000,0x00,2,39,3,,4903,6593,0,0.69986,,,1.50000,0.85000,0.00030498152,0.00133522809,,,,0,,,,,,
12.400000,124,,,15.8566,,,0.9602,0.3015,1.50000,0.0000,0x00,2,39,3,,4896,6661,0,0.69986,,,1.50000,0.85000,0.000315931409,0.00136682123,,,,0,,,,,,
12.500000,125,,,15.8542,,,0.9936,0.3015,1.50000,0.0000,0x00,2,39,3,,4890,6729,0,0.69985,,,1.50000,0.85000,0.000326877154,0.00139950895,,,,0,,,,,,
12.600000,126,,,15.8517,,,1.0270,0.3015,1.50000,0.0000,0x00,2,39,3,,4884,6797,0,0.69985,,,1.50000,0.85000,0.000337818809,0.00143329083,,,,0,,,,,,
12.700000,127,,,15.8492,,,1.0605,0.3014,1.50000,0.0000,0x00,2,39,3,,4878,6865,0,0.69984,,,1.50000,0.85000,0.000348756425,0.00146816647,,,,0,,,,,,
12.800000,128,,,15.8468,,,1.0939,0.3014,1.50000,0.0000,0x00,2,39,3,,4873,6933,0,0.69984,,,1.50000,0.85000,0.000359690048,0.00150413547,,,,0,,,,,,
12.900000,129,,,15.8443,,,1.1273,0.3013,1.50000,0.0000,0x00,2,39,3,,4868,7000,0,0.69984,,,1.50000,0.85000,0.000370619717,0.00154119745,,,,0,,,,,,
13.000000,130,,,15.8418,,,1.1607,0.3013,1.50000,0.0000,0x00,2,39,3,,4863,7068,0,0.69983,,,1.50000,0.85000,0.00038154547,0.00157935199,,,,0,,,,,,
13.100000,131,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69983,,,1.50000,0.85000,0.000381975644,0.00161754956,,,,0,,,,,,
13.200000,132,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69982,,,1.50000,0.85000,0.000381978162,0.00165574737,,,,0,,,,,,
13.300000,133,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69982,,,1.50000,0.85000,0.000381978177,0.00169394519,,,,0,,,,,,
13.400000,134,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69982,,,1.50000,0.85000,0.000381978177,0.00173214301,,,,0,,,,,,
13.500000,135,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69981,,,1.50000,0.85000,0.000381978177,0.00177034083,,,,0,,,,,,
13.600000,136,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69981,,,1.50000,0.85000,0.000381978177,0.00180853864,,,,0,,,,,,
13.700000,137,,,15.8418,,,1.1620,0.3000,1.50000,0.0000,0x00,2,39,3,,4863,7069,0,0.69980,,,1.50000,0.85000,0.000381978177,0.00184673646,,,,0,,,,,,
