t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
19622341,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19623671,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,0,0,,0,1
19624798,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19625924,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19627052,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19628177,0.5,1,,,0.0241758227,0,0,0,15.9304171,0,0,0,,0,1
19629305,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,0,0,,0,1
19630431,0.5,1,,,0.0161172152,0,0,0,15.9213276,0,0,0,,0,1
19631559,0.5,1,,,0.0241758227,0,0,0,15.9258718,0,0,0,,0,1
19632684,0.5,1,,,0.0161172152,0,0,0,15.9213276,0,0,0,,0,1
19633823,0.5,1,,,0.00805860758,0,0,0,15.9349623,0,0,0,,0,1
19634948,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19636077,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19637202,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19638331,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19639456,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19640585,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19641711,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,0,0,,0,1
19642839,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19644169,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,0,0,,0,1
19645302,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
19646427,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,0,0,,0,1
19647555,0.5,1,,,0.0241758227,0,0,0,15.9304171,0,0,0,,0,1
19648680,0.5,1,,,0.0241758227,0,0,0,15.9349623,0,0,0,,0,1
19649808,0.5,1,,,0.0161172152,0,0,0,15.9349623,0,0,0,,0,1
